"country","quarter","gross_fixed_capital_formation","final_consumption_expenditure","gross_domestic_product","external_balance_of_goods_and_services","inflation","unemployment","working_age_population","dependency_ratio"
"Finland",1994-10-01,6267,27846,34085,128,1.73105,15.7,3408264.5,49.7218836270709
"Finland",1995-01-01,6830,27703,33783,781,1.710078,15.1,3409713,49.8010829650472
"Finland",1995-04-01,6844,27560,34704,866,1.17128,14.83333,3411439,49.8482329179984
"Finland",1995-07-01,6844,27408,34548,119,0.3665942,15,3413165,49.8953828709496
"Finland",1995-10-01,7175,27484,34574,154,-0.06372363,15.2,3414891,49.9425328239009
"Finland",1996-01-01,7491,27903,35179,59,0.4774465,14.73333,3416617,49.9896827768521
"Finland",1996-04-01,7444,28259,35463,751,0.6392755,14.4,3419227,49.9868164480902
"Finland",1996-07-01,7680,28635,35648,379,0.5355955,14.86667,3421837,49.9839501193284
"Finland",1996-10-01,7849,28941,36355,385,0.8648035,14.2,3424447,49.9810837905665
"Finland",1997-01-01,8048,29035,36778,589,0.5050841,13.4,3427057,49.9782174618047
"Finland",1997-04-01,8372,29390,37363,655,0.9825978,12.96667,3430692,49.9190383015272
"Finland",1997-07-01,8449,29402,38246,873,1.449323,12.33333,3434327,49.8598591412496
"Finland",1997-10-01,8911,29814,39383,393,1.830641,12,3437962,49.8006799809721
"Finland",1998-01-01,9133,30145,39068,1016,1.874628,11.73333,3441597,49.7415008206946
"Finland",1998-04-01,8951,30411,39845,764,1.585689,11.66667,3445049.5,49.6784959325342
"Finland",1998-07-01,9620,30800,40385,489,1.2003,11.26667,3448502,49.6154910443739
"Finland",1998-10-01,9681,30970,40750,613,0.9460031,10.83333,3451954.5,49.5524861562136
"Finland",1999-01-01,9781,31198,41413,1148,0.6815305,10.6,3455407,49.4894812680532
"Finland",1999-04-01,9728,31259,41627,1543,1.177154,10.33333,3457644.25,49.4703953710014
"Finland",1999-07-01,9796,31438,41845,1570,1.140942,10.1,3459881.5,49.4513094739495
"Finland",1999-10-01,9775,31901,42189,1797,1.645627,10.1,3462118.75,49.4322235768977
"Finland",2000-01-01,10072,31956,43452,2169,2.732307,10.16667,3464356,49.4131376798458
"Finland",2000-04-01,10268,31912,43788,1597,2.779943,9.8,3466207.25,49.4184516772293
"Finland",2000-07-01,10475,31908,44469,2185,3.254649,9.6,3468058.5,49.4237656746129
"Finland",2000-10-01,10694,32358,44976,1606,3.395826,9.4,3469909.75,49.4290796719964
"Finland",2001-01-01,10780,32433,45196,1749,2.819898,9.266666,3471761,49.4343936693799
"Finland",2001-04-01,10539,32779,45229,1752,3.124374,9.1,3473403.25,49.4543504782498
"Finland",2001-07-01,10573,32969,45538,1846,2.531141,9.066667,3475045.5,49.4743072871197
"Finland",2001-10-01,10350,33277,45389,2561,1.850203,9.1,3476687.75,49.4942640959896
"Finland",2002-01-01,10172,33464,45706,1605,1.964133,9.1,3478330,49.5142209048595
"Finland",2002-04-01,10360,33601,46121,1997,1.388619,9.133333,3479642,49.5469853046154
"Finland",2002-07-01,10295,33680,46022,1855,1.347718,9.1,3480954,49.5797497043713
"Finland",2002-10-01,10166,33933,46563,2614,1.589923,9,3482266,49.6125141041272
"Finland",2003-01-01,10361,34254,46217,834,1.610617,8.966666,3483578,49.6452785038831
"Finland",2003-04-01,10394,34579,46894,1701,0.8651789,9.3,3484877,49.6982156626739
"Finland",2003-07-01,10716,35095,47454,1493,0.5753924,8.9,3486176,49.7511528214648
"Finland",2003-10-01,10670,35171,47556,1343,0.4653683,8.966666,3487475,49.8040899802557
"Finland",2004-01-01,10853,35589,48156,1746,-0.06974385,8.866667,3488774,49.8570271390466
"Finland",2004-04-01,11012,35833,48549,871,-0.1772489,9.2,3491409.25,49.8722484807182
"Finland",2004-07-01,10995,35820,49100,1516,0.4004704,8.633333,3494044.5,49.8874698223899
"Finland",2004-10-01,11244,36145,49852,2036,0.5964656,8.566667,3496679.75,49.9026911640616
"Finland",2005-01-01,10993,36414,50343,1137,0.5016214,8.7,3499315,49.9179125057333
"Finland",2005-04-01,11463,36717,49718,324,0.8201852,8.433333,3501306.5,49.9765301292555
"Finland",2005-07-01,11538,37018,50439,1228,0.6574125,8.133333,3503298,50.0351477527778
"Finland",2005-10-01,11545,37277,50590,1470,0.5167236,8.233334,3505289.5,50.0937653763001
"Finland",2006-01-01,11568,37501,51876,1555,0.8695652,8,3507281,50.1523829998224
"Finland",2006-04-01,11476,37988,51955,2100,1.566145,7.766667,3510175.5,50.1883915262814
"Finland",2006-07-01,11660,38129,52452,2223,1.766078,7.633333,3513070,50.2244000527404
"Finland",2006-10-01,11453,38344,52891,754,2.06117,7.366667,3515964.5,50.2604085791994
"Finland",2007-01-01,12394,38775,53939,1341,2.354111,7.166667,3518859,50.2964171056584
"Finland",2007-04-01,12914,38855,54865,2159,2.46063,6.666667,3523362.5,50.279485506917
"Finland",2007-07-01,12841,39330,55383,2959,2.48854,6.9,3527866,50.2625539081756
"Finland",2007-10-01,12761,39329,56098,1866,2.736156,6.633333,3532369.5,50.2456223094342
"Finland",2008-01-01,13003,39987,56037,1906,3.822481,6.333333,3536873,50.2286907106927
"Finland",2008-04-01,12961,39889,55606,2527,4.066603,6.166667,3539622.75,50.29172389163
"Finland",2008-07-01,13057,39786,55793,1973,4.56869,6.4,3542372.5,50.3547570725673
"Finland",2008-10-01,12212,39615,54579,1468,3.804693,6.566667,3545122.25,50.4177902535046
"Finland",2009-01-01,11513,39129,51032,228,1.622465,7.333333,3547872,50.4808234344418
"Finland",2009-04-01,11091,39153,50815,237,0.2153846,8.566667,3548305.25,50.6348276639961
"Finland",2009-07-01,11082,39212,51301,526,-0.7638252,8.566667,3548738.5,50.7888318935504
"Finland",2009-10-01,11384,39239,50938,2831,-1.038485,9.033334,3549171.75,50.9428361231047
"Finland",2010-01-01,11003,39348,51381,53,0.161687,8.933333,3549605,51.096840352659
"Finland",2010-04-01,11839,39464,52852,1657,0.93255,8.533334,3547104,51.3796881080195
"Finland",2010-07-01,11998,39836,52592,517,1.070455,8.433333,3544603,51.6625358633801
"Finland",2010-10-01,12312,40343,53724,1752,2.578813,8.333333,3542102,51.9453836187406
"Finland",2011-01-01,11958,40031,53950,859,3.222988,8.433333,3539601,52.2282313741012
"Finland",2011-04-01,11997,40760,53816,-84,3.348453,7.933333,3535916.5,52.569594972771
"Finland",2011-07-01,12143,40659,53882,890,3.830739,7.833333,3532232,52.9109585714407
"Finland",2011-10-01,12277,40677,53935,-528,3.265818,7.7,3528547.5,53.2523221701105
"Finland",2012-01-01,12290,41384,53606,-303,3.076773,7.7,3524863,53.5936857687802
"Finland",2012-04-01,12033,40150,53044,206,2.997935,7.666667,3520746.25,53.9521136104174
"Finland",2012-07-01,12013,40590,52857,798,2.782335,8.066667,3516629.5,54.3105414520547
"Finland",2012-10-01,11694,40735,52792,-220,2.383082,7.866667,3512512.75,54.6689692936919
"Finland",2013-01-01,11808,40685,52334,609,1.680407,8.433333,3508396,55.0273971353291
"Finland",2013-04-01,11503,40757,52567,505,1.503901,8.033334,3504228.75,55.3737409132683
"Finland",2013-07-01,11241,40704,52707,253,1.342555,8.1,3500061.5,55.7200846912074
"Finland",2013-10-01,11430,40772,52614,-106,1.388456,8.533334,3495894.25,56.0664284691466
"Finland",2014-01-01,11170,40787,52164,249,1.323351,8.666667,3491727,56.4127722470858
"Finland",2014-04-01,11337,40828,52266,-120,0.9229249,8.633333,3487787.5,56.7196544765496
"Finland",2014-07-01,11322,40962,52420,264,1.10243,8.533334,3483848,57.0265367060135
"Finland",2014-10-01,11117,40825,52366,176,0.8185875,9.233334,3479908.5,57.3334189354774
"Finland",2015-01-01,11223,41241,51934,-776,-0.1217277,9.3,3475969,57.6403011649413
"Finland",2015-04-01,11184,41392,52684,762,-0.1234855,9.566667,3472891.5,57.8941838441644
"Finland",2015-07-01,11113,41473,52636,-217,-0.3374604,9.366667,3469814,58.1480665233875
"Finland",2015-10-01,11503,41436,52938,-607,-0.2485911,9.466666,3466736.5,58.4019492026106
"Finland",2016-01-01,11904,41978,53555,-603,-0.03339456,9.2,3463659,58.6558318818336
"Finland",2016-04-01,12458,41899,53544,-244,0.3098244,8.933333,3460560.25,58.8918134697515
"Finland",2016-07-01,12442,41905,54128,-146,0.4334345,8.6,3457461.5,59.1277950576694
"Finland",2016-10-01,12359,42289,54371,-999,0.7157362,8.9,3454362.75,59.3637766455873
"Finland",2017-01-01,12569,41876,54899,668,0.9654251,9,3451264,59.5997582335052
"Finland",2017-04-01,12802,42012,55621,406,0.7705081,9,3447727.25,59.8171975714539
"Finland",2017-07-01,13175,42251,55881,575,0.6805431,8.6,3444190.5,60.0346369094026
"Finland",2017-10-01,13071,42536,56321,-51,0.6015733,8.366667,3440653.75,60.2520762473514
"Finland",2018-01-01,13429,42658,56443,48,0.7345156,8.4,3437117,60.4695155853001
"Finland",2018-04-01,13394,42907,56332,-174,0.9788412,7.366667,3434566,60.6333241600314
"Finland",2018-07-01,13401,42649,56277,-513,1.295832,7.2,3432015,60.7971327347627
"Finland",2018-10-01,13660,42816,56327,-1189,1.32409,6.733333,3429464,60.960941309494
"Finland",2019-01-01,13305,43199,56816,1031,1.156145,6.733333,3426913,61.1247498842253
"Finland",2019-04-01,13372,43199,57217,225,1.217403,6.766667,3425182.75,61.2643075494149
"Finland",2019-07-01,13335,43246,57250,173,0.9472348,6.7,3423452.5,61.4038652146045
"Finland",2019-10-01,13312,43231,57138,585,0.7782354,6.766667,3421722.25,61.5434228797941
"Finland",2020-01-01,13463,43231,57017,-375,0.811741,6.8,3419992,61.6829805449837
"Finland",2020-04-01,13161,40225,53299,-463,-0.1741261,7.8,3419295.5,61.7998851729019
"Finland",2020-07-01,13044,42584,55933,-809,0.3192313,8.333333,3418599,61.91678980082
"Finland",2020-10-01,13052,43010,56484,1326,0.2091444,8.133333,3417902.5,62.0336944287381
"Finland",2021-01-01,13526,43192,56077,-27,1.046766,8.066667,3417206,62.1505990566562
"Finland",2021-04-01,13580,43593,56988,-250,2.086698,8.133333,3418722.25,62.1889656230719
"Finland",2021-07-01,13162,44228,57577,-94,2.201794,7.366667,3420238.5,62.2273321894876
"Finland",2021-10-01,13410,44042,58053,-831,3.438865,6.933333,3421754.75,62.2656987559032
"Finland",2022-01-01,13874,43653,57662,-1651,4.902305,6.733333,3423271,62.3040653223189
"Finland",2022-04-01,13585,43860,57859,-1947,6.831414,6.4,3428874.25,62.2417829847577
"Finland",2022-07-01,13512,44395,57721,-1231,7.840609,7.166667,3434477.5,62.1795006471965
"Finland",2022-10-01,13535,43796,57198,-830,8.865436,6.8,3440080.75,62.1172183096353
"Finland",2023-01-01,13132,44212,57477,280,8.389293,6.733333,3445684,62.0549359720741
"Finland",2023-04-01,12751,44979,57587,-50,6.998785,7.133333,3452903,61.9773579239809
"Finland",2023-07-01,12631,43647,56679,198,5.867771,7.433333,3460122,61.8997798758878
"Finland",2023-10-01,11940,44276,56529,164,3.897807,7.6,3467341,61.8222018277947
"Finland",2024-01-01,12738,44664,56936,-374,2.800516,8,3474560,61.7446237797016
"Luxembourg",1995-01-01,1109.1,3688.8,6903.1,1765.8,2.288132,2.866667,276162,47.9656868070191
"Luxembourg",1995-04-01,1122.3,3689.4,6914.9,1822.6,2.184575,2.8,276833.75,48.1115688072679
"Luxembourg",1996-01-01,1082.6,3724,6918.1,1729.8,1.011742,3.033333,278849,48.5492148080144
"Luxembourg",1996-04-01,1352.3,3747.8,6997.6,1551.6,1.202215,3.066667,279514.5,48.6608996002437
"Luxembourg",1996-07-01,1049.1,3728.8,6870.9,1978.2,1.213592,2.833333,280180,48.772584392473
"Luxembourg",1996-10-01,1057,3772.7,7182.3,2086.9,1.30686,2.8,280845.5,48.8842691847023
"Luxembourg",1997-01-01,1098,3761.5,7150.2,2019.3,1.376792,2.633333,281511,48.9959539769316
"Luxembourg",1997-04-01,1207.2,3806.6,7281.4,2042.3,1.08449,2.6,282228.5,49.0823535712138
"Luxembourg",1997-07-01,1293.5,3951.6,7468.8,1927.3,1.44218,2.733333,282946,49.1687531654959
"Luxembourg",1997-10-01,1382.5,3946.9,7582.2,1931.4,1.565246,2.833333,283663.5,49.2551527597781
"Luxembourg",1998-04-01,1273.4,4019.2,7825.7,2379.5,1.181791,2.766667,285219.5,49.4082008617187
"Luxembourg",1998-07-01,1420.8,4062.9,7928.5,2058,0.9455954,2.633333,286058,49.4748493693772
"Luxembourg",1998-10-01,1320.8,4130.2,8024.7,2126.5,0.4407875,2.5,286896.5,49.5414978770357
"Luxembourg",1999-01-01,1627.7,4205.3,8274.6,2161.6,-0.0880971,2.4,287735,49.6081463846943
"Luxembourg",1999-07-01,1491.8,4315.8,8680.1,2676.2,0.9042121,2.4,290006,49.4426865625405
"Luxembourg",1999-10-01,1687.5,4270.1,8621.3,2444,2.04148,2.4,291141.5,49.3599566514636
"Luxembourg",2000-01-01,1548.3,4381.7,9037.8,2472.7,2.896705,2.3,292277,49.2772267403867
"Luxembourg",2000-04-01,1522.1,4428.8,8981.2,2895,2.842319,2.3,293346.75,49.1787147787149
"Luxembourg",2000-07-01,1558.6,4474.1,9120.8,3073.8,3.333011,2.2,294416.5,49.0802028170432
"Luxembourg",2000-10-01,1635.3,4569.7,9237.7,2929.6,3.523415,2.066667,295486.25,48.9816908553714
"Luxembourg",2001-01-01,1613.1,4576.7,9329.9,3333.6,2.884982,1.9,296556,48.8831788936997
"Luxembourg",2001-07-01,1806.1,4651.1,9331.9,2761.4,2.74823,1.866667,298058.5,48.9115638427158
"Luxembourg",2001-10-01,1587.2,4728.9,9607.9,3074.7,2.037174,2,298809.75,48.9257563172238
"Luxembourg",2002-01-01,1640,4822,9615.7,3488.8,2.217972,2.2,299561,48.9399487917319
"Luxembourg",2002-04-01,1554.5,4822.4,9720.3,3323.9,1.916641,2.4,300559.75,48.8995813674157
"Luxembourg",2002-07-01,1709.4,4910.7,9701.9,2936,1.958225,2.666667,301558.5,48.8592139430994
"Luxembourg",2002-10-01,1811.1,4920.1,9667.7,2628.3,2.204596,3,302557.25,48.8188465187832
"Luxembourg",2003-01-01,1732.7,4936.8,9670.5,2730.3,2.47465,3.3,303556,48.7784790944669
"Luxembourg",2003-04-01,1780.1,4992.7,9910.5,3023.4,1.970149,3.6,304743.75,48.7301128927769
"Luxembourg",2003-07-01,1684.9,5002.3,9977,3031.3,1.899771,3.933333,305931.5,48.6817466910868
"Luxembourg",2003-10-01,1657,5013.7,10171.6,3553.2,1.861961,4.3,307119.25,48.6333804893968
"Luxembourg",2004-01-01,1980.5,5066.7,10256.8,3229.1,1.976087,4.733333,308307,48.5850142877067
"Luxembourg",2004-04-01,1934.1,5069.2,10361.8,3004.8,2.344848,5,309607.75,48.5310384740653
"Luxembourg",2004-07-01,1722.1,5073.3,10447.4,3380.2,2.229625,5.1,310908.5,48.4770626604238
"Luxembourg",2004-10-01,1657.5,5087.7,10358.9,3210.6,2.349363,4.933333,312209.25,48.4230868467824
"Luxembourg",2005-01-01,1607.1,5014.9,10321.3,3421.1,2.201794,4.733333,313510,48.3691110331409
"Luxembourg",2005-07-01,1759.9,5146.4,10627.8,3698.6,2.726536,4.533333,316422,48.1887329608764
"Luxembourg",2005-10-01,1933.2,5226.7,11204,3838.4,2.672867,4.633333,317878,48.0985439247442
"Luxembourg",2006-01-01,1746.9,5248.8,11131,3769.5,2.943232,4.566667,319334,48.0083548886119
"Luxembourg",2006-07-01,1745,5245.1,11278.5,4820.9,2.699968,4.6,322260,47.8068626767575
"Luxembourg",2006-10-01,1877.7,5227.6,11350,4292.8,1.953,4.6,323723,47.7061165708304
"Luxembourg",2007-04-01,2120.9,5300.4,12239.9,4986.9,2.011517,4.133333,326926.75,47.4832293516173
"Luxembourg",2008-04-01,2131.7,5479,12221.9,4640.1,3.920507,4.8,333977.75,46.9970882832407
"Luxembourg",2008-07-01,2438.8,5510.6,12152.9,3820.5,4.287979,5.066667,335806.5,46.8773705547216
"Luxembourg",2008-10-01,2351.4,5571.5,11714.6,3874.1,2.11622,5.2,337635.25,46.7576528262025
"Luxembourg",2009-01-01,2062.2,5602.3,11398.5,4427.4,0.6623269,5.4,339464,46.6379350976834
"Luxembourg",2009-04-01,1941.9,5629.9,11626.6,4376.3,-0.1004539,5.3,341301.5,46.5220308788745
"Luxembourg",2009-07-01,1889.2,5673.4,11865.5,4327,-0.1445944,5.066667,343139,46.4061266600656
"Luxembourg",2009-10-01,1879.2,5685.5,12023.2,4213.3,1.064187,4.9,344976.5,46.2902224412567
"Luxembourg",2010-01-01,1939.8,5830.1,12150,4129.1,1.970147,4.633333,346814,46.1743182224478
"Luxembourg",2010-04-01,2175.1,5825,12245.8,3837.6,2.208484,4.466667,349152.25,46.0147242690954
"Luxembourg",2010-07-01,1846.8,5853.6,12094.2,4451.7,2.357702,4.433333,351490.5,45.8551303157431
"Luxembourg",2010-10-01,1843.1,5859.4,12183.2,4444.3,2.553019,4.733333,353828.75,45.6955363623908
"Luxembourg",2011-01-01,2101,5863.7,12318,4136.2,3.488072,4.7,356167,45.5359424090385
"Luxembourg",2011-07-01,2314.4,5994.8,12396.9,4265.6,3.170342,5.033333,361177,45.2653564202697
"Luxembourg",2011-10-01,2534.7,6020.9,12222.6,3620.6,3.372122,4.833333,363682,45.1300634258852
"Luxembourg",2012-04-01,2349.3,6126.9,12415.1,3834.1,2.549585,5.066667,368452.75,44.9458113346183
"Luxembourg",2012-07-01,2376.9,6120.6,12478.7,4037.7,2.658041,5.033333,370718.5,44.8968522377358
"Luxembourg",2013-04-01,2466.6,6189.4,12963.8,4243.4,1.810637,5.8,377578.5,44.7649622787472
"Luxembourg",2013-07-01,2501.2,6287,12999.3,4028.3,1.698746,5.933333,379907,44.7309905135238
"Luxembourg",2013-10-01,2175.3,6324.2,12935.5,4816.9,1.311498,6,382235.5,44.6970187483004
"Luxembourg",2014-01-01,2717.7,6297.4,13089.5,4084.7,1.075086,5.966667,384564,44.6630469830769
"Luxembourg",2014-04-01,2319.4,6333.9,12957.2,4578.4,0.8892182,5.966667,387019.75,44.6042689867721
"Luxembourg",2014-07-01,2454.6,6420.3,13230.5,4337.6,0.6364922,6.033333,389475.5,44.5454909904672
"Luxembourg",2015-01-01,2513.4,6461,13447.8,4455,-0.006710734,6.366667,394387,44.4279349978574
"Luxembourg",2015-04-01,2286.3,6551.9,13580.7,4512.7,0.5308316,6.5,397042.75,44.3360496410254
"Luxembourg",2015-07-01,2379.7,6620.6,13537.2,4327.1,0.5588462,6.5,399698.5,44.2441642841933
"Luxembourg",2016-01-01,2254.9,6682.7,13985.9,5023.8,0.2483138,6.4,405010,44.0603935705291
"Luxembourg",2016-04-01,2359.3,6749.4,14178,4822.8,0.01992561,6.266667,407418.5,44.0000539589235
"Luxembourg",2016-07-01,2498,6706.4,14281.7,5123.8,0.1663893,6.3,409827,43.9397143473178
"Luxembourg",2016-10-01,2516.4,6804.6,14362.9,4946.3,0.7291008,6.3,412235.5,43.8793747357121
"Luxembourg",2017-01-01,2704.8,6894.1,14166.9,4546.9,1.737239,5.9,414644,43.8190351241065
"Luxembourg",2017-04-01,2799.4,6934.5,14315.4,4521.1,1.709941,5.533333,416687,43.8107637040123
"Luxembourg",2017-07-01,2344,6984.2,14487.1,4967.1,1.880399,5.533333,418730,43.8024922839181
"Luxembourg",2017-10-01,2305.7,7025.4,14593.7,4957.1,1.596378,5.466667,420773,43.7942208638239
"Luxembourg",2018-01-01,2397.5,7165.9,14578.5,4872.6,1.085741,5.566667,422816,43.7859494437297
"Luxembourg",2018-04-01,2356.6,7178.9,14536.8,4954.5,1.28293,5.533333,424887.5,43.7940041633258
"Luxembourg",2018-07-01,2187.3,7235.5,14651.1,5069.7,1.695689,5.633333,426959,43.8020588829218
"Luxembourg",2018-10-01,2441.9,7321.7,14746.3,4835.5,2.043007,5.4,429030.5,43.8101136025179
"Luxembourg",2019-01-01,2479.7,7256.3,14788.5,4934.2,2.04075,5.5,431102,43.818168322114
"Luxembourg",2019-04-01,2639.1,7366.1,15025.8,5008.7,2.011216,5.633333,432806,43.8528411174299
"Luxembourg",2019-07-01,2729.8,7450.1,15111,4922.2,1.580838,5.633333,434510,43.8875139127457
"Luxembourg",2019-10-01,2785.4,7500.6,15202.2,4752.8,1.348551,5.633333,436214,43.9221867080615
"Luxembourg",2020-01-01,2503.2,7291.6,15101.2,5167.2,1.486396,6.033333,437918,43.9568595033773
"Luxembourg",2020-04-01,2266.3,6729.2,14073.7,5071.7,0.5181674,7.533333,439454,44.0022524075277
"Luxembourg",2020-07-01,2926.8,7523.2,15269.8,4826.8,0.7386597,6.766667,440990,44.047645311678
"Luxembourg",2020-10-01,2558.7,7299,15397.1,5369,0.5441963,6.333333,442526,44.0930382158284
"Luxembourg",2021-01-01,2878.2,7539.8,15846.2,5378.7,1.254047,6.266667,444062,44.1384311199787
"Luxembourg",2021-04-01,3624.4,7818.9,15838.2,4395.4,2.272584,5.6,446209.25,44.1751012118986
"Luxembourg",2021-07-01,2431.3,7983.7,15983.5,5597.3,2.478614,5.033333,448356.5,44.2117713038185
"Luxembourg",2021-10-01,2750.4,8058.1,16321.8,5282.3,4.09536,4.733333,450503.75,44.2484413957384
"Luxembourg",2022-01-01,2569.6,8167.1,15860.9,5031.7,5.425875,4.5,452651,44.2851114876583
"Luxembourg",2022-04-01,2396.9,8253.5,15766.2,5116.5,7.059655,4.4,454869.5,44.313069843467
"Luxembourg",2022-07-01,2464.2,8377.2,15890.3,5034.4,6.800391,4.633333,457088,44.3410281992757
"Luxembourg",2022-10-01,2657.2,8389,15778.2,4684.7,6.053138,4.833333,459306.5,44.3689865550845
"Luxembourg",2023-01-01,2383.9,8476.8,15780.5,4900,4.239783,4.9,461525,44.3969449108932
"Luxembourg",2023-04-01,2465.3,8511.9,15847.4,5009.5,3.496584,5,463204.25,44.4440817125009
"Luxembourg",2023-07-01,2446.5,8567.2,15993.5,4942,4.013972,5.333333,464883.5,44.4912185141086
"Luxembourg",2023-10-01,2305.3,8627.5,15731.6,4698.2,3.233577,5.7,466562.75,44.5383553157163
"Luxembourg",2024-01-01,2481.4,8744.2,16161.3,5018.6,3.245396,5.966667,468242,44.585492117324
"Slovak Republic",2000-10-01,3037.7,10489.2,11887.8,-1683.9,8.516959,18.96667,3739561.5,44.0016631480299
"Slovak Republic",2002-10-01,3351.6,11313.1,12884.6,-1454.5,2.905615,18.6,3792810,41.820204452979
"Slovak Republic",2003-04-01,3292.8,11269.6,13255.7,-917.7,7.935049,17.33333,3806396.75,41.3383524351208
"Slovak Republic",2004-04-01,3069.1,11734.2,13808.7,-1087.3,8.146466,18.8,3831835,40.501469925523
"Slovak Republic",2004-07-01,3376.2,11902.8,14133.6,-1472,7.439641,18.03333,3837735,40.3164409952108
"Slovak Republic",2005-01-01,3591.3,12157,14500.4,-1440.6,2.774842,17.13333,3849535,39.9463831345864
"Slovak Republic",2005-04-01,3976.7,12338.2,14806.3,-1523.4,2.519685,16.53333,3854850.25,39.779395514222
"Slovak Republic",2005-07-01,3994.4,12605.9,15052.5,-1294.7,2.09041,16.06667,3860165.5,39.6124078938576
"Slovak Republic",2006-01-01,3894.2,13219.4,15681.9,-1695.5,4.319877,14.63333,3870796,39.2784326531287
"Slovak Republic",2006-04-01,4017.4,13332.1,16062.3,-1595.5,4.633896,13.7,3876042.75,39.1329442956014
"Slovak Republic",2007-04-01,4518.5,13987,17611.6,-1316.7,2.495718,11.33333,3896568.75,38.5856060754728
"Slovak Republic",2007-07-01,4736.5,14255.6,18024.5,-1046.3,2.464016,11.43333,3901354.5,38.4747329279263
"Slovak Republic",2007-10-01,4580.9,14568.6,19166.7,-1191,3.254797,10.66667,3906140.25,38.3638597803798
